Jan 09, 2021	$0.3232	$0.3399	$0.3079	$0.3269	$7,184,429,145	$14,843,313,424
Jan 08, 2021	$0.3261	$0.3459	$0.2915	$0.3232	$9,825,829,516	$14,675,925,485
Jan 07, 2021	$0.2509	$0.3653	$0.2478	$0.3260	$15,955,049,240	$14,801,803,205
Jan 06, 2021	$0.2269	$0.2692	$0.2235	$0.2509	$7,552,726,810	$11,391,651,582
Jan 05, 2021	$0.2366	$0.2413	$0.2216	$0.2268	$5,378,491,929	$10,295,369,035
Jan 04, 2021	$0.2260	$0.2565	$0.2197	$0.2367	$6,141,918,380	$10,746,094,508
Jan 03, 2021	$0.2217	$0.2377	$0.2172	$0.2258	$5,109,898,871	$10,254,417,777
Jan 02, 2021	$0.2377	$0.2384	$0.2158	$0.2217	$4,773,658,725	$10,064,026,551
Jan 01, 2021	$0.2198	$0.2493	$0.2173	$0.2374	$5,888,429,287	$10,780,931,627
Dec 31, 2020	$0.2118	$0.2276	$0.2065	$0.2198	$5,363,979,601	$9,981,874,643
Dec 30, 2020	$0.2209	$0.2354	$0.1947	$0.2118	$8,894,036,560	$9,617,853,652
Dec 29, 2020	$0.2477	$0.2483	$0.1748	$0.2210	$12,970,077,098	$10,032,565,433
Dec 28, 2020	$0.2834	$0.3060	$0.2394	$0.2480	$8,389,871,765	$11,258,302,527
Dec 27, 2020	$0.2948	$0.3075	$0.2702	$0.2830	$9,250,325,478	$12,851,124,973
Dec 26, 2020	$0.3181	$0.3223	$0.2872	$0.2947	$9,984,475,081	$13,381,179,323
Dec 25, 2020	$0.3373	$0.3806	$0.2852	$0.3181	$16,321,189,804	$14,442,592,187
Dec 24, 2020	$0.2591	$0.3676	$0.2437	$0.3378	$16,742,652,289	$15,338,322,460
Dec 23, 2020	$0.4480	$0.4480	$0.2214	$0.2586	$19,793,483,656	$11,741,555,006
Dec 22, 2020	$0.5168	$0.5216	$0.4106	$0.4484	$15,134,323,976	$20,361,343,191
Dec 21, 2020	$0.5560	$0.5678	$0.5029	$0.5169	$9,852,685,075	$23,471,317,699
Dec 20, 2020	$0.5790	$0.5856	$0.5385	$0.5561	$9,611,613,770	$25,247,252,305
Dec 19, 2020	$0.5842	$0.6020	$0.5680	$0.5792	$11,188,586,674	$26,296,322,781
Dec 18, 2020	$0.5767	$0.6104	$0.5523	$0.5843	$14,936,843,250	$26,528,677,892
Dec 17, 2020	$0.5685	$0.6539	$0.5464	$0.5767	$21,429,914,951	$26,183,450,958
Dec 16, 2020	$0.4697	$0.5688	$0.4420	$0.5686	$15,158,282,218	$25,817,986,327
Dec 15, 2020	$0.4977	$0.5066	$0.4660	$0.4697	$9,052,977,849	$21,326,732,025
Dec 14, 2020	$0.5116	$0.5171	$0.4902	$0.4977	$7,110,439,196	$22,598,131,537
Dec 13, 2020	$0.5067	$0.5270	$0.4873	$0.5115	$8,534,780,504	$23,222,510,729
Dec 12, 2020	$0.5463	$0.5463	$0.4874	$0.5064	$10,925,057,158	$22,992,625,207
Dec 11, 2020	$0.5731	$0.5837	$0.5314	$0.5465	$10,708,202,570	$24,812,540,805
Dec 10, 2020	$0.5837	$0.5869	$0.5562	$0.5730	$9,695,432,997	$25,986,225,091
Dec 09, 2020	$0.5587	$0.6019	$0.5060	$0.5836	$12,648,574,700	$26,468,599,510
Dec 08, 2020	$0.6089	$0.6102	$0.5546	$0.5588	$8,302,771,172	$25,345,915,393
Dec 07, 2020	$0.6197	$0.6228	$0.5928	$0.6089	$7,718,537,440	$27,605,614,509
Dec 06, 2020	$0.5844	$0.6259	$0.5815	$0.6199	$10,280,250,882	$28,100,510,377
Dec 05, 2020	$0.5571	$0.5958	$0.5518	$0.5844	$8,565,677,726	$26,494,306,276
Dec 04, 2020	$0.6315	$0.6330	$0.5467	$0.5573	$9,629,062,989	$25,263,077,880
Dec 03, 2020	$0.6300	$0.6403	$0.6162	$0.6315	$9,884,297,219	$28,627,830,442
Dec 02, 2020	$0.6130	$0.6359	$0.5986	$0.6299	$12,874,875,863	$28,555,757,296
Dec 01, 2020	$0.6645	$0.6792	$0.5943	$0.6129	$16,985,355,820	$27,786,451,402
Nov 30, 2020	$0.6063	$0.6722	$0.6004	$0.6643	$17,398,359,053	$30,117,263,916
Nov 29, 2020	$0.6257	$0.6345	$0.5884	$0.6062	$15,391,721,339	$27,492,190,918
Nov 28, 2020	$0.5597	$0.6446	$0.5426	$0.6256	$17,173,561,815	$28,370,848,654
Nov 27, 2020	$0.5334	$0.5859	$0.5087	$0.5593	$18,713,160,692	$25,361,792,213
Nov 26, 2020	$0.6349	$0.6497	$0.4621	$0.5330	$23,673,915,793	$24,171,460,090
Nov 25, 2020	$0.6922	$0.7199	$0.5965	$0.6355	$23,569,614,498	$28,818,036,071
Nov 24, 2020	$0.6142	$0.7680	$0.5779	$0.6921	$32,826,193,388	$31,385,647,148
Nov 23, 2020	$0.4437	$0.6150	$0.4347	$0.6140	$20,715,303,968	$27,842,882,655
Nov 22, 2020	$0.4583	$0.4919	$0.4133	$0.4437	$19,097,682,286	$20,112,122,024
Nov 21, 2020	$0.3281	$0.4631	$0.3281	$0.4583	$16,206,296,041	$20,775,895,361
Nov 20, 2020	$0.3038	$0.3294	$0.2982	$0.3281	$6,283,633,942	$14,870,727,963
Nov 19, 2020	$0.2942	$0.3065	$0.2846	$0.3038	$5,230,574,728	$13,769,136,634
Nov 18, 2020	$0.3024	$0.3073	$0.2838	$0.2942	$5,684,799,554	$13,336,525,350
Nov 17, 2020	$0.2918	$0.3044	$0.2911	$0.3024	$6,002,566,535	$13,707,610,374
Nov 16, 2020	$0.2696	$0.2880	$0.2681	$0.2855	$4,105,697,051	$12,942,110,144
Nov 15, 2020	$0.2683	$0.2766	$0.2646	$0.2696	$3,613,774,298	$12,222,354,606
Nov 14, 2020	$0.2652	$0.2770	$0.2625	$0.2683	$4,433,908,911	$12,163,467,828
Nov 13, 2020	$0.2549	$0.2657	$0.2541	$0.2652	$2,989,109,717	$12,020,596,204
Nov 12, 2020	$0.2563	$0.2581	$0.2528	$0.2549	$2,443,233,108	$11,550,299,326
Nov 11, 2020	$0.2539	$0.2597	$0.2528	$0.2563	$2,811,079,099	$11,611,751,579
Nov 10, 2020	$0.2508	$0.2643	$0.2487	$0.2539	$3,488,798,458	$11,505,347,387
Nov 09, 2020	$0.2539	$0.2561	$0.2461	$0.2507	$3,079,413,903	$11,362,000,767
Nov 08, 2020	$0.2496	$0.2567	$0.2479	$0.2539	$2,364,742,336	$11,506,594,737
Nov 07, 2020	$0.2584	$0.2664	$0.2456	$0.2496	$3,395,345,984	$11,309,192,154
Nov 06, 2020	$0.2458	$0.2608	$0.2453	$0.2584	$3,282,591,092	$11,710,770,062
Nov 05, 2020	$0.2378	$0.2470	$0.2376	$0.2458	$2,949,508,995	$11,129,902,603
Nov 04, 2020	$0.2395	$0.2404	$0.2334	$0.2378	$3,335,786,074	$10,768,360,115
Nov 03, 2020	$0.2354	$0.2421	$0.2288	$0.2395	$3,052,524,907	$10,846,131,389
Nov 02, 2020	$0.2398	$0.2443	$0.2338	$0.2354	$2,412,875,798	$10,660,940,810
Nov 01, 2020	$0.2397	$0.2413	$0.2371	$0.2398	$1,855,741,696	$10,859,147,268
Oct 31, 2020	$0.2392	$0.2432	$0.2377	$0.2397	$2,100,764,094	$10,856,735,912
Oct 30, 2020	$0.2423	$0.2440	$0.2328	$0.2392	$2,364,402,263	$10,831,358,981
Oct 29, 2020	$0.2459	$0.2470	$0.2403	$0.2423	$5,451,698,743	$10,967,740,784
Oct 28, 2020	$0.2529	$0.2564	$0.2446	$0.2459	$2,375,598,739	$11,129,335,088
Oct 27, 2020	$0.2487	$0.2539	$0.2481	$0.2529	$2,273,574,015	$11,447,769,074
Oct 26, 2020	$0.2532	$0.2584	$0.2441	$0.2487	$2,390,566,065	$11,257,120,780
Oct 25, 2020	$0.2564	$0.2571	$0.2517	$0.2532	$1,484,930,709	$11,457,404,250
Oct 24, 2020	$0.2549	$0.2576	$0.2528	$0.2564	$1,590,424,952	$11,602,995,674
Oct 23, 2020	$0.2573	$0.2593	$0.2507	$0.2549	$2,125,734,863	$11,532,775,250
Oct 22, 2020	$0.2513	$0.2635	$0.2512	$0.2568	$2,827,483,708	$11,620,035,569
Oct 21, 2020	$0.2435	$0.2552	$0.2432	$0.2516	$2,306,399,543	$11,385,086,697
Oct 20, 2020	$0.2459	$0.2494	$0.2426	$0.2436	$1,526,376,279	$11,021,199,803
Oct 19, 2020	$0.2423	$0.2495	$0.2405	$0.2460	$1,435,700,560	$11,129,415,716
Oct 18, 2020	$0.2409	$0.2434	$0.2406	$0.2422	$1,238,720,802	$10,960,191,725
Oct 17, 2020	$0.2405	$0.2427	$0.2392	$0.2409	$1,173,505,925	$10,901,642,739
Oct 16, 2020	$0.2461	$0.2476	$0.2385	$0.2404	$1,656,312,547	$10,879,589,587
Oct 15, 2020	$0.2494	$0.2503	$0.2440	$0.2459	$1,652,788,747	$11,125,383,615
Oct 14, 2020	$0.2567	$0.2584	$0.2467	$0.2494	$1,954,936,434	$11,284,082,017
Oct 13, 2020	$0.2564	$0.2600	$0.2533	$0.2563	$2,098,212,018	$11,595,093,665
Oct 12, 2020	$0.2557	$0.2582	$0.2502	$0.2564	$2,117,892,928	$11,581,733,743
Oct 11, 2020	$0.2542	$0.2582	$0.2538	$0.2557	$1,851,962,086	$11,548,868,315
Oct 10, 2020	$0.2532	$0.2598	$0.2531	$0.2543	$1,957,706,164	$11,484,360,137
Oct 09, 2020	$0.2514	$0.2567	$0.2500	$0.2535	$2,104,833,281	$11,448,242,391
Oct 08, 2020	$0.2489	$0.2528	$0.2429	$0.2515	$1,984,994,731	$11,356,288,256
Oct 07, 2020	$0.2454	$0.2512	$0.2417	$0.2485	$1,894,313,447	$11,224,598,914
Oct 06, 2020	$0.2508	$0.2588	$0.2424	$0.2453	$3,068,832,281	$11,080,168,289
Oct 05, 2020	$0.2482	$0.2537	$0.2471	$0.2508	$2,159,900,755	$11,327,476,373
Oct 04, 2020	$0.2331	$0.2501	$0.2322	$0.2477	$1,885,456,462	$11,186,060,598
Oct 03, 2020	$0.2342	$0.2350	$0.2329	$0.2329	$1,261,839,176	$10,520,051,302
Oct 02, 2020	$0.2383	$0.2393	$0.2298	$0.2341	$1,849,001,296	$10,573,305,365
Oct 01, 2020	$0.2420	$0.2446	$0.2349	$0.2382	$1,725,071,846	$10,759,891,553
Sep 30, 2020	$0.2431	$0.2431	$0.2389	$0.2418	$1,571,088,310	$10,913,203,939
Sep 29, 2020	$0.2413	$0.2466	$0.2390	$0.2432	$1,630,882,291	$10,976,092,169
Sep 28, 2020	$0.2433	$0.2477	$0.2416	$0.2419	$1,722,817,156	$10,916,733,255
Sep 27, 2020	$0.2418	$0.2444	$0.2385	$0.2428	$1,388,129,507	$10,947,604,292
Sep 26, 2020	$0.2419	$0.2456	$0.2387	$0.2422	$1,589,059,311	$10,920,765,623
Sep 25, 2020	$0.2329	$0.2443	$0.2303	$0.2419	$1,770,527,280	$10,910,028,142
Sep 24, 2020	$0.2217	$0.2337	$0.2203	$0.2329	$1,937,069,766	$10,503,396,316
Sep 23, 2020	$0.2333	$0.2350	$0.2211	$0.2212	$1,646,803,535	$9,976,501,615
Sep 22, 2020	$0.2318	$0.2347	$0.2302	$0.2334	$1,019,583,831	$10,526,490,795
Sep 21, 2020	$0.2468	$0.2481	$0.2305	$0.2321	$1,718,957,623	$10,468,793,071
Sep 20, 2020	$0.2517	$0.2517	$0.2437	$0.2467	$1,091,283,585	$11,113,896,108
Sep 19, 2020	$0.2505	$0.2541	$0.2484	$0.2517	$1,043,485,055	$11,337,877,219
Sep 18, 2020	$0.2523	$0.2557	$0.2471	$0.2507	$1,282,349,756	$11,292,428,408
Sep 17, 2020	$0.2477	$0.2582	$0.2472	$0.2522	$1,735,400,721	$11,359,386,614
Sep 16, 2020	$0.2440	$0.2510	$0.2367	$0.2478	$1,421,286,455	$11,163,601,882
Sep 15, 2020	$0.2463	$0.2492	$0.2434	$0.2438	$1,245,531,094	$10,983,553,364
Sep 14, 2020	$0.2418	$0.2498	$0.2403	$0.2463	$1,195,994,290	$11,095,132,155
Sep 13, 2020	$0.2478	$0.2531	$0.2389	$0.2418	$1,163,182,194	$10,883,759,101
Sep 12, 2020	$0.2431	$0.2488	$0.2418	$0.2478	$1,043,746,083	$11,154,409,008
Sep 11, 2020	$0.2435	$0.2448	$0.2375	$0.2433	$1,096,662,166	$10,950,852,982
Sep 10, 2020	$0.2397	$0.2492	$0.2396	$0.2435	$1,353,359,148	$10,961,584,883
Sep 09, 2020	$0.2367	$0.2432	$0.2343	$0.2396	$1,203,137,131	$10,785,112,204
Sep 08, 2020	$0.2420	$0.2439	$0.2328	$0.2368	$1,618,416,970	$10,656,568,301
Sep 07, 2020	$0.2408	$0.2434	$0.2313	$0.2422	$1,773,175,897	$10,900,539,863
Sep 06, 2020	$0.2377	$0.2437	$0.2313	$0.2407	$1,752,405,005	$10,835,602,512
Sep 05, 2020	$0.2558	$0.2596	$0.2338	$0.2377	$2,160,621,038	$10,698,811,447
Sep 04, 2020	$0.2467	$0.2661	$0.2443	$0.2559	$1,924,234,480	$11,517,592,373
Sep 03, 2020	$0.2766	$0.2767	$0.2454	$0.2466	$1,847,290,355	$11,098,891,750
Sep 02, 2020	$0.2956	$0.3032	$0.2692	$0.2765	$1,985,414,445	$12,443,862,450
Sep 01, 2020	$0.2816	$0.2982	$0.2785	$0.2957	$1,730,740,377	$13,304,778,881
Aug 31, 2020	$0.2831	$0.2845	$0.2787	$0.2818	$1,209,798,563	$12,678,006,729
Aug 30, 2020	$0.2746	$0.2836	$0.2744	$0.2830	$1,202,203,314	$12,735,064,439
Aug 29, 2020	$0.2720	$0.2768	$0.2694	$0.2745	$1,053,592,719	$12,350,936,087
Aug 28, 2020	$0.2647	$0.2733	$0.2613	$0.2720	$1,178,427,813	$12,240,673,038
Aug 27, 2020	$0.2774	$0.2787	$0.2575	$0.2645	$1,471,948,899	$11,901,631,634
Aug 26, 2020	$0.2777	$0.2801	$0.2749	$0.2775	$1,194,610,015	$12,485,661,391
Aug 25, 2020	$0.2890	$0.2896	$0.2733	$0.2779	$1,403,395,912	$12,490,744,794
Aug 24, 2020	$0.2853	$0.2913	$0.2831	$0.2892	$1,237,229,520	$12,998,070,622
Aug 23, 2020	$0.2864	$0.2873	$0.2788	$0.2854	$1,183,627,267	$12,826,002,016
Aug 22, 2020	$0.2806	$0.2865	$0.2759	$0.2865	$1,417,207,522	$12,878,136,590
Aug 21, 2020	$0.2925	$0.2955	$0.2803	$0.2807	$1,833,818,566	$12,614,593,511
Aug 20, 2020	$0.2903	$0.2941	$0.2861	$0.2926	$1,749,934,412	$13,148,988,770
Aug 19, 2020	$0.3035	$0.3055	$0.2825	$0.2902	$2,163,768,928	$13,044,391,670
Aug 18, 2020	$0.3142	$0.3204	$0.3018	$0.3033	$2,126,503,478	$13,631,409,331
Aug 17, 2020	$0.3036	$0.3244	$0.2987	$0.3148	$3,001,054,633	$14,138,912,017
Aug 16, 2020	$0.2998	$0.3041	$0.2943	$0.3035	$2,078,824,448	$13,632,465,821
Aug 15, 2020	$0.3002	$0.3042	$0.2949	$0.2997	$2,260,353,636	$13,460,371,200
Aug 14, 2020	$0.2975	$0.3064	$0.2939	$0.3004	$2,246,050,523	$13,492,289,577
Aug 13, 2020	$0.2849	$0.2982	$0.2744	$0.2978	$2,061,442,814	$13,377,121,645
Aug 12, 2020	$0.2844	$0.2898	$0.2742	$0.2849	$2,001,506,679	$12,798,710,938
Aug 11, 2020	$0.2947	$0.3058	$0.2746	$0.2844	$4,542,499,150	$12,777,100,987
Aug 10, 2020	$0.2886	$0.2994	$0.2886	$0.2947	$2,108,627,560	$13,219,165,922
Aug 09, 2020	$0.2946	$0.2981	$0.2839	$0.2887	$1,391,288,259	$12,949,750,917
Aug 08, 2020	$0.2949	$0.2987	$0.2913	$0.2940	$1,355,768,291	$13,190,586,827
Aug 07, 2020	$0.3035	$0.3093	$0.2873	$0.2947	$4,278,382,957	$13,219,395,791
Aug 06, 2020	$0.3031	$0.3101	$0.2983	$0.3036	$1,946,386,689	$13,619,582,659
Aug 05, 2020	$0.3008	$0.3079	$0.2927	$0.3033	$2,048,410,252	$13,607,350,506
Aug 04, 2020	$0.3099	$0.3183	$0.2940	$0.3005	$2,746,437,659	$13,480,903,122
Aug 03, 2020	$0.2875	$0.3189	$0.2852	$0.3099	$3,340,814,994	$13,904,732,686
Aug 02, 2020	$0.2897	$0.3226	$0.2756	$0.2871	$4,780,736,538	$12,878,374,454
Aug 01, 2020	$0.2589	$0.2958	$0.2558	$0.2895	$3,167,874,461	$12,989,037,258
Jul 31, 2020	$0.2446	$0.2596	$0.2422	$0.2589	$1,854,522,560	$11,615,109,241
Jul 30, 2020	$0.2433	$0.2486	$0.2388	$0.2445	$1,650,758,400	$10,966,533,744
Jul 29, 2020	$0.2301	$0.2494	$0.2301	$0.2431	$2,022,835,116	$10,902,698,157
Jul 28, 2020	$0.2239	$0.2337	$0.2179	$0.2303	$1,754,695,828	$10,327,622,850
Jul 27, 2020	$0.2149	$0.2274	$0.2117	$0.2237	$1,762,737,985	$10,031,396,993
Jul 26, 2020	$0.2140	$0.2240	$0.2128	$0.2150	$1,448,138,807	$9,641,671,805
Jul 25, 2020	$0.2040	$0.2166	$0.2038	$0.2141	$1,225,769,666	$9,602,232,677
Jul 24, 2020	$0.2078	$0.2080	$0.2026	$0.2040	$1,294,356,195	$9,151,327,925
Jul 23, 2020	$0.2033	$0.2092	$0.2017	$0.2076	$1,443,659,224	$9,309,610,859
Jul 22, 2020	$0.1990	$0.2037	$0.1969	$0.2033	$935,529,987	$9,112,196,068
Jul 21, 2020	$0.1949	$0.2005	$0.1940	$0.1990	$928,954,951	$8,917,097,739
Jul 20, 2020	$0.1991	$0.1998	$0.1937	$0.1951	$848,780,531	$8,741,285,749
Jul 19, 2020	$0.1994	$0.2013	$0.1961	$0.1991	$828,392,852	$8,813,276,313
Jul 18, 2020	$0.1943	$0.2016	$0.1939	$0.1993	$870,207,693	$8,822,395,225
Jul 17, 2020	$0.1941	$0.1971	$0.1917	$0.1943	$936,113,620	$8,598,448,553
Jul 16, 2020	$0.1970	$0.1974	$0.1902	$0.1940	$1,055,841,762	$8,588,123,641
Jul 15, 2020	$0.1988	$0.1996	$0.1967	$0.1971	$1,067,413,757	$8,723,693,327
Jul 14, 2020	$0.1985	$0.1996	$0.1955	$0.1988	$1,197,284,578	$8,798,858,701
Jul 13, 2020	$0.2005	$0.2052	$0.1959	$0.1986	$1,197,056,593	$8,788,499,210
Jul 12, 2020	$0.2012	$0.2033	$0.1984	$0.2005	$850,245,455	$8,875,371,017
Jul 11, 2020	$0.1987	$0.2036	$0.1986	$0.2012	$996,288,334	$8,904,556,378
Jul 10, 2020	$0.2028	$0.2028	$0.1933	$0.1987	$1,161,794,555	$8,791,913,887
Jul 09, 2020	$0.2046	$0.2103	$0.1986	$0.2029	$1,809,158,571	$8,980,335,539
Jul 08, 2020	$0.1848	$0.2057	$0.1842	$0.2047	$1,878,269,321	$9,059,233,839
Jul 07, 2020	$0.1886	$0.1890	$0.1827	$0.1848	$1,067,033,698	$8,178,282,640
Jul 06, 2020	$0.1770	$0.1891	$0.1765	$0.1886	$1,423,923,826	$8,345,557,156
Jul 05, 2020	$0.1779	$0.1787	$0.1748	$0.1770	$969,679,447	$7,834,382,405
Jul 04, 2020	$0.1763	$0.1797	$0.1762	$0.1780	$1,000,145,449	$7,877,175,644
Jul 03, 2020	$0.1773	$0.1784	$0.1751	$0.1763	$976,699,960	$7,804,230,337
Jul 02, 2020	$0.1772	$0.1783	$0.1742	$0.1772	$1,053,683,055	$7,844,438,480
Jul 01, 2020	$0.1758	$0.1785	$0.1747	$0.1770	$1,115,989,502	$7,832,562,653
Jun 30, 2020	$0.1777	$0.1784	$0.1750	$0.1759	$1,010,363,683	$7,783,640,657
Jun 29, 2020	$0.1776	$0.1796	$0.1762	$0.1780	$1,164,729,579	$7,876,094,956
Jun 28, 2020	$0.1769	$0.1805	$0.1752	$0.1777	$1,139,431,604	$7,864,270,564
Jun 27, 2020	$0.1831	$0.1851	$0.1745	$0.1769	$1,142,888,783	$7,827,018,778
Jun 26, 2020	$0.1835	$0.1859	$0.1799	$0.1827	$1,269,492,277	$8,084,634,051
Jun 25, 2020	$0.1841	$0.1850	$0.1810	$0.1836	$1,055,030,012	$8,124,389,491
Jun 24, 2020	$0.1887	$0.1909	$0.1830	$0.1843	$1,138,044,691	$8,155,465,082
Jun 23, 2020	$0.1893	$0.1900	$0.1871	$0.1887	$1,093,605,185	$8,350,557,840
Jun 22, 2020	$0.1857	$0.1901	$0.1856	$0.1893	$1,209,278,721	$8,376,771,498
Jun 21, 2020	$0.1885	$0.1891	$0.1855	$0.1856	$893,641,269	$8,214,686,195
Jun 20, 2020	$0.1868	$0.1898	$0.1861	$0.1885	$966,690,908	$8,342,603,851
Jun 19, 2020	$0.1909	$0.1912	$0.1865	$0.1868	$1,097,387,856	$8,266,913,026
Jun 18, 2020	$0.1935	$0.1935	$0.1896	$0.1910	$1,045,504,279	$8,451,352,166
Jun 17, 2020	$0.1915	$0.1973	$0.1903	$0.1934	$1,323,161,116	$8,561,363,236
Jun 16, 2020	$0.1931	$0.1933	$0.1900	$0.1913	$1,158,919,075	$8,466,821,452
Jun 15, 2020	$0.1916	$0.1938	$0.1838	$0.1931	$1,315,332,448	$8,545,014,832
Jun 14, 2020	$0.1932	$0.1937	$0.1911	$0.1916	$1,023,497,502	$8,452,767,514
Jun 13, 2020	$0.1940	$0.1942	$0.1899	$0.1931	$1,050,423,848	$8,518,460,614
Jun 12, 2020	$0.1902	$0.1963	$0.1889	$0.1939	$1,157,151,094	$8,555,381,745
Jun 11, 2020	$0.2029	$0.2037	$0.1895	$0.1902	$1,354,031,836	$8,389,388,715
Jun 10, 2020	$0.2020	$0.2035	$0.2006	$0.2029	$1,106,635,421	$8,952,182,050
Jun 09, 2020	$0.2038	$0.2046	$0.2010	$0.2020	$1,108,186,467	$8,911,356,401
Jun 08, 2020	$0.2034	$0.2042	$0.2017	$0.2038	$1,042,709,461	$8,988,927,252
Jun 07, 2020	$0.2032	$0.2047	$0.1997	$0.2034	$1,141,964,765	$8,974,728,442
Jun 06, 2020	$0.2042	$0.2050	$0.2024	$0.2031	$1,048,611,012	$8,961,182,289
Jun 05, 2020	$0.2050	$0.2067	$0.2021	$0.2041	$1,264,429,379	$9,003,078,695
Jun 04, 2020	$0.2037	$0.2065	$0.2019	$0.2050	$1,368,430,496	$9,042,323,044
Jun 03, 2020	$0.2029	$0.2045	$0.2013	$0.2037	$1,335,828,090	$8,984,172,826
Jun 02, 2020	$0.2102	$0.2143	$0.2007	$0.2028	$1,850,078,103	$8,944,512,706
Jun 01, 2020	$0.2028	$0.2107	$0.2021	$0.2102	$1,702,904,267	$9,274,691,763
May 31, 2020	$0.2062	$0.2115	$0.2017	$0.2029	$1,737,139,256	$8,950,742,760
May 30, 2020	$0.1983	$0.2065	$0.1969	$0.2062	$1,683,149,544	$9,096,936,497
May 29, 2020	$0.2007	$0.2028	$0.1971	$0.1983	$1,477,357,235	$8,749,705,583
May 28, 2020	$0.1979	$0.2009	$0.1956	$0.2006	$1,615,654,544	$8,848,806,628
